condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
congruent_pinky_thumb,15,329,2,112,67.65,48.55,0.08,0.76,112,796,Correct
congruent_pinky_thumb,15,330,1,109,35.13,19.81,0.04,0.31,99,720,Incorrect
congruent_pinky_thumb,15,331,2,112,39.23,20.42,0.04,0.32,112,2354,Correct
congruent_pinky_thumb,15,332,2,113,66.41,85.13,0.07,1.34,112,784,Incorrect
congruent_pinky_thumb,15,333,2,112,36.99,13.0,0.04,0.2,112,1485,Correct
congruent_pinky_thumb,15,334,2,113,31.76,55.02,0.04,0.86,113,723,Correct
congruent_pinky_thumb,15,335,2,112,47.95,33.98,0.05,0.53,113,1123,Incorrect
congruent_pinky_thumb,15,336,1,99,32.21,64.83,0.04,1.02,99,1156,Correct
congruent_pinky_thumb,15,337,1,99,56.06,63.64,0.06,1.0,109,1157,Incorrect
congruent_pinky_thumb,15,338,2,112,80.91,65.15,0.09,1.02,112,776,Correct
congruent_pinky_thumb,15,339,2,112,70.32,40.71,0.08,0.64,112,597,Correct
congruent_pinky_thumb,15,340,2,112,78.94,62.43,0.09,0.98,112,539,Correct
congruent_pinky_thumb,15,341,2,112,38.84,14.91,0.04,0.23,113,1016,Incorrect
congruent_pinky_thumb,15,342,2,112,60.02,48.75,0.07,0.77,112,556,Correct
congruent_pinky_thumb,15,343,1,99,19.37,50.6,0.02,0.79,99,934,Correct
congruent_pinky_thumb,15,344,1,99,52.38,60.95,0.06,0.96,109,664,Incorrect
congruent_pinky_thumb,15,345,2,112,43.24,35.36,0.05,0.56,112,2694,Correct
congruent_pinky_thumb,15,346,2,113,48.74,64.11,0.05,1.01,112,633,Incorrect
congruent_pinky_thumb,15,347,2,113,38.51,70.36,0.04,1.11,112,494,Incorrect
congruent_pinky_thumb,15,348,1,109,69.98,41.17,0.08,0.65,109,2163,Correct
congruent_pinky_thumb,15,349,2,112,43.67,15.51,0.05,0.24,113,1618,Incorrect
congruent_pinky_thumb,15,350,2,113,36.43,53.35,0.04,0.84,112,1161,Incorrect
congruent_pinky_thumb,15,351,1,109,58.55,27.85,0.07,0.44,109,618,Correct
congruent_pinky_thumb,15,352,1,99,59.61,69.4,0.07,1.09,109,518,Incorrect
congruent_pinky_thumb,15,353,1,99,30.17,60.87,0.03,0.96,99,640,Correct
congruent_pinky_thumb,15,354,1,99,45.58,60.46,0.05,0.95,109,565,Incorrect
congruent_pinky_thumb,15,355,1,99,49.54,71.64,0.06,1.13,99,396,Correct
congruent_pinky_thumb,15,356,2,113,22.65,50.03,0.03,0.79,113,773,Correct
congruent_pinky_thumb,15,357,1,109,73.89,44.69,0.08,0.7,109,1282,Correct
congruent_pinky_thumb,15,358,2,113,24.34,51.42,0.03,0.81,113,863,Correct
congruent_pinky_thumb,15,359,1,99,64.54,87.57,0.07,1.38,109,580,Incorrect
congruent_pinky_thumb,15,360,1,99,59.91,78.94,0.07,1.24,109,560,Incorrect
congruent_pinky_thumb,15,361,1,109,70.33,57.14,0.08,0.9,99,552,Incorrect
congruent_pinky_thumb,15,362,1,99,32.56,44.58,0.04,0.7,109,1431,Incorrect
congruent_pinky_thumb,15,363,2,112,42.61,33.62,0.05,0.53,112,1679,Correct
congruent_pinky_thumb,15,364,1,99,58.98,85.17,0.07,1.34,109,654,Incorrect
congruent_pinky_thumb,15,365,1,109,87.56,68.24,0.1,1.07,99,432,Incorrect
congruent_pinky_thumb,15,366,2,113,57.94,71.17,0.06,1.12,112,587,Incorrect
congruent_pinky_thumb,15,367,2,112,80.39,48.85,0.09,0.77,112,676,Correct
congruent_pinky_thumb,15,368,2,112,49.85,18.93,0.06,0.3,112,602,Correct
congruent_pinky_thumb,15,369,1,99,57.9,71.52,0.06,1.12,109,705,Incorrect
congruent_pinky_thumb,15,370,2,112,67.22,54.88,0.08,0.86,112,1395,Correct
congruent_pinky_thumb,15,371,1,99,49.1,61.28,0.05,0.96,99,1157,Correct
congruent_pinky_thumb,15,372,1,109,52.12,38.44,0.06,0.6,109,644,Correct
congruent_pinky_thumb,15,373,2,112,43.9,18.48,0.05,0.29,112,793,Correct
congruent_pinky_thumb,15,374,1,109,88.65,64.65,0.1,1.02,109,486,Correct
congruent_pinky_thumb,15,375,1,99,44.77,69.08,0.05,1.09,109,545,Incorrect
congruent_pinky_thumb,15,376,2,113,19.41,43.59,0.02,0.68,113,739,Correct
congruent_pinky_thumb,15,377,1,109,71.03,48.0,0.08,0.75,99,506,Incorrect
congruent_pinky_thumb,15,378,1,99,58.4,69.78,0.07,1.1,109,539,Incorrect
congruent_pinky_thumb,15,379,1,109,62.16,50.27,0.07,0.79,99,450,Incorrect
congruent_pinky_thumb,15,380,2,112,88.51,65.6,0.1,1.03,112,509,Correct
congruent_pinky_thumb,15,381,2,113,39.02,70.44,0.04,1.11,113,603,Correct
congruent_pinky_thumb,15,382,1,99,25.58,35.64,0.03,0.56,99,498,Correct
